assay_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,tid,relationship_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id,aidx
916490,70439,"Post-emergence herbicidal activity against Digitaria sanguinalis (hairy crabgrass) assessed as injury at 150 g/ha applied at 15 days post-sowing measured after 15 days relative to control",F,,,"Digitaria sanguinalis",121769,,,,,101772,N,1,Autocuration,1,532366,CHEMBL3076205,,BAO_0000218,,,CLD0
916491,70439,"Post-emergence herbicidal activity against Alopecurus myosuroides assessed as injury at 150 g/ha applied at 15 days post-sowing measured after 15 days relative to control",F,,,"Alopecurus myosuroides",81473,,,,,101637,N,1,Autocuration,1,532364,CHEMBL3076206,,BAO_0000218,,,CLD0
916492,70439,"Post-emergence herbicidal activity against Avena fatua assessed as injury at 150 g/ha applied at 15 days post-sowing measured after 15 days relative to control",F,,,"Avena fatua",4499,,,,,50401,N,1,Autocuration,1,532365,CHEMBL3076207,,BAO_0000218,,,CLD0
916493,70439,"Post-emergence herbicidal activity against Veronica persica assessed as injury at 150 g/ha applied at 15 days post-sowing measured after 15 days relative to control",F,,,"Veronica persica",138560,,,,,106900,N,1,Autocuration,1,532363,CHEMBL3076208,,BAO_0000218,,,CLD0
916494,70439,"Post-emergence herbicidal activity against Solanum nigrum (black nightshade) assessed as injury at 150 g/ha applied at 15 days post-sowing measured after 15 days relative to control",F,,,"Solanum nigrum",4112,,,,,107325,N,1,Autocuration,1,532361,CHEMBL3076209,,BAO_0000218,,,CLD0
916495,70439,"Post-emergence herbicidal activity against Stellaria media assessed as injury at 150 g/ha applied at 15 days post-sowing measured after 15 days relative to control",F,,,"Stellaria media",13274,,,,,106859,N,1,Autocuration,1,532362,CHEMBL3076210,,BAO_0000218,,,CLD0
916496,70439,"Post-emergence herbicidal activity against Sida spinosa assessed as injury at 150 g/ha applied at 15 days post-sowing measured after 15 days relative to control",F,,,"Sida spinosa",108380,,,,,102078,N,1,Autocuration,1,532360,CHEMBL3076211,,BAO_0000218,,,CLD0
916497,70439,"Post-emergence herbicidal activity against Persicaria maculosa assessed as injury at 150 g/ha applied at 15 days post-sowing measured after 15 days relative to control",F,,,"Persicaria maculosa",457184,,,,,107340,N,1,Autocuration,1,532358,CHEMBL3076212,,BAO_0000218,,,CLD0
916498,70439,"Post-emergence herbicidal activity against Portulaca oleracea assessed as injury at 150 g/ha applied at 15 days post-sowing measured after 15 days relative to control",F,,,"Portulaca oleracea",46147,,,,,106864,N,1,Autocuration,1,532359,CHEMBL3076213,,BAO_0000218,,,CLD0
916499,70439,"Post-emergence herbicidal activity against Papaver rhoeas assessed as injury at 150 g/ha applied at 15 days post-sowing measured after 15 days relative to control",F,,,"Papaver rhoeas",33128,,,,,107343,N,1,Autocuration,1,532357,CHEMBL3076214,,BAO_0000218,,,CLD0
916500,70439,"Post-emergence herbicidal activity against Matricaria chamomilla assessed as injury at 150 g/ha applied at 15 days post-sowing measured after 15 days relative to control",F,,,"Matricaria chamomilla",98504,,,,,106905,N,1,Autocuration,1,532356,CHEMBL3076215,,BAO_0000218,,,CLD0
916501,70439,"Post-emergence herbicidal activity against Ipomoea purpurea (common morning-glory) assessed as injury at 150 g/ha applied at 15 days post-sowing measured after 15 days relative to control",F,,,"Ipomoea purpurea",4121,,,,,102517,N,1,Autocuration,1,532355,CHEMBL3076216,,BAO_0000218,,,CLD0
916502,70439,"Post-emergence herbicidal activity against Galium aparine assessed as injury at 150 g/ha applied at 15 days post-sowing measured after 15 days relative to control",F,,,"Galium aparine",29788,,,,,107344,N,1,Autocuration,1,532353,CHEMBL3076217,,BAO_0000218,,,CLD0
916503,70439,"Post-emergence herbicidal activity against Geranium dissectum assessed as injury at 150 g/ha applied at 15 days post-sowing measured after 15 days relative to control",F,,,"Geranium dissectum",326028,,,,,107170,N,1,Autocuration,1,532354,CHEMBL3076218,,BAO_0000218,,,CLD0
916649,70439,"Post-emergence herbicidal activity against Calystegia sepium assessed as injury at 150 g/ha applied at 15 days post-sowing measured after 15 days relative to control",F,,,"Calystegia sepium",47519,,,,,107086,N,1,Autocuration,1,532352,CHEMBL3060157,,BAO_0000218,,,CLD0
916650,70439,"Post-emergence herbicidal activity against Capsella bursa-pastoris assessed as injury at 150 g/ha applied at 15 days post-sowing measured after 15 days relative to control",F,,,"Capsella bursa-pastoris",3719,,,,,106972,N,1,Autocuration,1,532350,CHEMBL3060158,,BAO_0000218,,,CLD0
916651,70439,"Post-emergence herbicidal activity against Chenopodium album assessed as injury at 150 g/ha applied at 15 days post-sowing measured after 15 days relative to control",F,,,"Chenopodium album",3559,,,,,101719,N,1,Autocuration,1,532351,CHEMBL3060159,,BAO_0000218,,,CLD0
916652,70439,"Post-emergence herbicidal activity against Amni maius assessed as injury at 150 g/ha applied at 15 days post-sowing measured after 15 days relative to control",F,,,"Amni maius",,,,,,107438,N,1,Autocuration,1,532349,CHEMBL3060160,,BAO_0000218,,,CLD0
916653,70439,"Post-emergence herbicidal activity against Abutilon theophrasti (velvetleaf) assessed as injury at 150 g/ha applied at 15 days post-sowing measured after 15 days relative to control",F,,,"Abutilon theophrasti",3631,,,,,101626,N,1,Autocuration,1,532347,CHEMBL3060161,,BAO_0000218,,,CLD0
916654,70439,"Post-emergence herbicidal activity against Amaranthus retroflexus assessed as injury at 150 g/ha applied at 15 days post-sowing measured after 15 days relative to control",F,,,"Amaranthus retroflexus",124763,,,,,101646,N,1,Autocuration,1,532348,CHEMBL3060162,,BAO_0000218,,,CLD0
916696,70442,"Herbicidal activity against Cyperus serotinus exposed to compound at 1.5 to 2 leaf stage assessed as herbicidal rate scores at 0.5 kg ai/ha measured 2 weeks post compound treatment by pot test",F,,,"Cyperus serotinus",1249733,,,,,107258,N,1,Autocuration,1,529544,CHEMBL3060631,,BAO_0000218,,,CLD0
916697,70442,"Herbicidal activity against Schoenoplectiella juncoides exposed to compound at 1.5 to two-leaf stage assessed as herbicidal rate scores at 0.5 kg ai/ha measured 2 weeks post compound treatment by pot test",F,,,"Schoenoplectiella juncoides",280076,,,,,107084,N,1,Autocuration,1,529543,CHEMBL3060632,,BAO_0000218,,,CLD0
916698,70442,"Herbicidal activity against Rotala indica exposed to compound at 1.5 to 2 leaf stage assessed as herbicidal rate scores at 0.5 kg ai/ha measured 2 weeks post compound treatment by pot test",F,,,"Rotala indica",162024,,,,,107254,N,1,Autocuration,1,529542,CHEMBL3060633,,BAO_0000218,,,CLD0
916699,70442,"Herbicidal activity against Echinochloa oryzicola exposed to compound at 1.5 to two-leaf stage assessed as herbicidal rate scores at 0.5 kg ai/ha measured 2 weeks post compound treatment by pot test",F,,,"Echinochloa oryzicola",338574,,,,,107083,N,1,Autocuration,1,529541,CHEMBL3060634,,BAO_0000218,,,CLD0
916700,70442,"Herbicidal activity against germinated Echinochloa oryzicola assessed as inhibition of above-ground shoot length growth after 7 days post compound treatment by petri dish test",F,,,"Echinochloa oryzicola",338574,,,,,107083,N,1,Autocuration,1,529540,CHEMBL3060635,,BAO_0000218,,,CLD0
916705,70497,"Herbicidal activity against Phaseolus vulgaris assessed as inhibition of seed respiration during germination",F,,,"Phaseolus vulgaris",3885,,,,,101990,N,1,Autocuration,1,532226,CHEMBL3060640,,BAO_0000218,,,CLD0
916706,70497,"Herbicidal activity against Phaseolus vulgaris assessed as inhibition of mitochondrial oxygen uptake",F,,,"Phaseolus vulgaris",3885,,,,,101990,N,1,Autocuration,1,532225,CHEMBL3060641,,BAO_0000218,,,CLD0
916707,70497,"Herbicidal activity against Lolium multiflorum var. Gulf (Italian ryegrass) assessed as inhibition of seed respiration during germination after 72 hr by polarographic analysis",F,,,"Lolium multiflorum",4521,,,,,107405,N,1,Autocuration,1,532220,CHEMBL3060642,,BAO_0000218,,,CLD0
916708,70497,"Herbicidal activity against Physalis ixocarpa assessed as inhibition of seed respiration during germination after 72 hr by polarographic analysis",F,,,"Physalis ixocarpa",374031,,,,,106958,N,1,Autocuration,1,532218,CHEMBL3055625,,BAO_0000218,,,CLD0
916709,70497,"Herbicidal activity against Trifolium pratense var. Kenland (red clover) assessed as inhibition of seed respiration during germination after 72 hr by polarographic analysis",F,,,"Trifolium pratense",57577,,,,,106875,N,1,Autocuration,1,532214,CHEMBL3055626,,BAO_0000218,,,CLD0
916710,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) seedlings assessed as inhibition of seed germination at 5 uM after 48 hr",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,532101,CHEMBL3055627,,BAO_0000218,,,CLD0
916711,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) seedlings assessed as growth inhibition at 5 uM after 120 hr",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,532100,CHEMBL3055628,,BAO_0000218,,,CLD0
916712,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) seedlings assessed as partial inhibition of hypocotyle growth up to 10 uM after 48 hr",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,532094,CHEMBL3055629,,BAO_0000218,,,CLD0
916713,70497,"Herbicidal activity against Trifolium pratense var. Kenland (red clover) seedlings assessed as partial inhibition of hypocotyle growth up to 15 uM after 48 hr",F,,,"Trifolium pratense",57577,,,,,106875,N,1,Autocuration,1,532091,CHEMBL3055630,,BAO_0000218,,,CLD0
916714,70497,"Herbicidal activity against Lolium multiflorum var. Gulf (Italian ryegrass) seedlings assessed as root length rate at 10 uM after 48 hr relative to control",F,,,"Lolium multiflorum",4521,,,,,107405,N,1,Autocuration,1,532080,CHEMBL3068347,,BAO_0000218,,,CLD0
916715,70497,"Herbicidal activity against Lolium multiflorum var. Gulf (Italian ryegrass) seedlings assessed as root length rate at 7.5 uM after 48 hr relative to control",F,,,"Lolium multiflorum",4521,,,,,107405,N,1,Autocuration,1,532079,CHEMBL3068348,,BAO_0000218,,,CLD0
916716,70497,"Herbicidal activity against Lolium multiflorum var. Gulf (Italian ryegrass) seedlings assessed as root length rate at 5 uM after 48 hr relative to control",F,,,"Lolium multiflorum",4521,,,,,107405,N,1,Autocuration,1,532078,CHEMBL3068349,,BAO_0000218,,,CLD0
916717,70497,"Herbicidal activity against Lolium multiflorum var. Gulf (Italian ryegrass) seedlings assessed as root length rate at 3 uM after 48 hr relative to control",F,,,"Lolium multiflorum",4521,,,,,107405,N,1,Autocuration,1,532077,CHEMBL3068350,,BAO_0000218,,,CLD0
916718,70497,"Herbicidal activity against Lolium multiflorum var. Gulf (Italian ryegrass) seedlings assessed as root length rate at 1 uM after 48 hr relative to control",F,,,"Lolium multiflorum",4521,,,,,107405,N,1,Autocuration,1,532076,CHEMBL3068351,,BAO_0000218,,,CLD0
916719,70497,"Herbicidal activity against Lolium multiflorum var. Gulf (Italian ryegrass) seedlings assessed as root length rate at 0.5 uM after 48 hr relative to control",F,,,"Lolium multiflorum",4521,,,,,107405,N,1,Autocuration,1,532075,CHEMBL3068352,,BAO_0000218,,,CLD0
916720,70497,"Herbicidal activity against Lolium multiflorum var. Gulf (Italian ryegrass) seedlings assessed as shoot length rate at 10 uM after 48 hr relative to control",F,,,"Lolium multiflorum",4521,,,,,107405,N,1,Autocuration,1,532024,CHEMBL3068353,,BAO_0000218,,,CLD0
916721,70497,"Herbicidal activity against Lolium multiflorum var. Gulf (Italian ryegrass) seedlings assessed as shoot length rate at 5 uM after 48 hr relative to control",F,,,"Lolium multiflorum",4521,,,,,107405,N,1,Autocuration,1,532021,CHEMBL3068354,,BAO_0000218,,,CLD0
916722,70497,"Herbicidal activity against Lolium multiflorum var. Gulf (Italian ryegrass) seedlings assessed as shoot length rate at 7.5 uM after 48 hr relative to control",F,,,"Lolium multiflorum",4521,,,,,107405,N,1,Autocuration,1,532022,CHEMBL3068355,,BAO_0000218,,,CLD0
916723,70497,"Herbicidal activity against Lolium multiflorum var. Gulf (Italian ryegrass) seedlings assessed as shoot length rate at 3 uM after 48 hr relative to control",F,,,"Lolium multiflorum",4521,,,,,107405,N,1,Autocuration,1,532018,CHEMBL3068356,,BAO_0000218,,,CLD0
916724,70497,"Herbicidal activity against Lolium multiflorum var. Gulf (Italian ryegrass) seedlings assessed as shoot length rate at 1 uM after 48 hr relative to control",F,,,"Lolium multiflorum",4521,,,,,107405,N,1,Autocuration,1,532017,CHEMBL3068357,,BAO_0000218,,,CLD0
916725,70497,"Herbicidal activity against Lolium multiflorum var. Gulf (Italian ryegrass) seedlings assessed as shoot length rate at 0.5 uM after 48 hr relative to control",F,,,"Lolium multiflorum",4521,,,,,107405,N,1,Autocuration,1,532016,CHEMBL3068358,,BAO_0000218,,,CLD0
916726,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) seedlings assessed as seed germination rate at 10 uM after 48 hr relative to control",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,532006,CHEMBL3068359,,BAO_0000218,,,CLD0
916727,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) seedlings assessed as seed germination rate at 7.5 uM after 48 hr relative to control",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,532005,CHEMBL3068360,,BAO_0000218,,,CLD0
916728,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) seedlings assessed as seed germination rate at 5 uM after 48 hr relative to control",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,532003,CHEMBL3068361,,BAO_0000218,,,CLD0
916730,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) seedlings assessed as seed germination rate at 3 uM after 48 hr relative to control",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,532002,CHEMBL3068363,,BAO_0000218,,,CLD0
916732,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) seedlings assessed as seed germination rate at 1 uM after 48 hr relative to control",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,532000,CHEMBL3068365,,BAO_0000218,,,CLD0
916733,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) seedlings assessed as seed germination rate at 0.5 uM after 48 hr relative to control",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,531998,CHEMBL3068366,,BAO_0000218,,,CLD0
916734,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) seedlings assessed as root length at 75 uM after 120 hr (Rvb = 18 to 19 mm)",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,531979,CHEMBL3068367,,BAO_0000218,,,CLD0
916735,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) seedlings assessed as root length at 50 uM after 120 hr (Rvb = 18 to 19 mm)",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,531977,CHEMBL3068368,,BAO_0000218,,,CLD0
916736,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) seedlings assessed as root length at 25 uM after 120 hr (Rvb = 18 to 19 mm)",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,531975,CHEMBL3068369,,BAO_0000218,,,CLD0
916737,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) seedlings assessed as root length at 10 uM after 120 hr (Rvb = 18 to 19 mm)",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,531973,CHEMBL3068370,,BAO_0000218,,,CLD0
916738,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) seedlings assessed as root length at 5 uM after 120 hr (Rvb = 18 to 19 mm)",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,531971,CHEMBL3068371,,BAO_0000218,,,CLD0
916739,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) seedlings assessed as shoot length at 75 uM after 120 hr (Rvb = 27 to 31 mm)",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,531970,CHEMBL3068372,,BAO_0000218,,,CLD0
916740,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) seedlings assessed as shoot length at 50 uM after 120 hr (Rvb = 27 to 31 mm)",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,531969,CHEMBL3068373,,BAO_0000218,,,CLD0
916741,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) seedlings assessed as shoot length at 25 uM after 120 hr (Rvb = 27 to 31 mm)",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,531968,CHEMBL3068374,,BAO_0000218,,,CLD0
916742,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) seedlings assessed as shoot length at 10 uM after 120 hr (Rvb = 27 to 31 mm)",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,531967,CHEMBL3080754,,BAO_0000218,,,CLD0
916743,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) seedlings assessed as shoot length at 5 uM after 120 hr (Rvb = 27 to 31 mm)",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,531966,CHEMBL3080755,,BAO_0000218,,,CLD0
916744,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) assessed as inhibition of seed germination at > 48.8 uM after 48 hr",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,531965,CHEMBL3080756,,BAO_0000218,,,CLD0
916745,70497,"Herbicidal activity against Lactuca sativa var.Roman (lettuce) assessed as inhibition of seed germination at > 36.6 uM after 48 hr",F,,,"Lactuca sativa",4236,,,,,100704,N,1,Autocuration,1,531964,CHEMBL3080757,,BAO_0000218,,,CLD0
916746,70497,"Herbicidal activity against Trifolium pratense var. Kenland (red clover) assessed as inhibition of seed germination at > 18.3 uM after 48 hr",F,,,"Trifolium pratense",57577,,,,,106875,N,1,Autocuration,1,531963,CHEMBL3080758,,BAO_0000218,,,CLD0
